datetime,temperature_c,humidity_percent,windspeed_kmh
2024-11-07 04:00:00,11.94,69.47,7.5
2024-11-07 05:00:00,12.06,80.52,7.79
2024-11-07 06:00:00,10.88,60.46,2.72
2024-11-07 07:00:00,13.69,72.12,3.16
2024-11-07 08:00:00,11.26,84.56,2.64
2024-11-07 09:00:00,11.48,70.64,4.39
2024-11-07 10:00:00,10.58,69.84,5.2
2024-11-07 11:00:00,7.75,76.75,0.0
2024-11-07 12:00:00,7.95,76.21,5.22
2024-11-07 13:00:00,6.93,76.08,2.49
2024-11-07 14:00:00,6.3,82.5,5.62
2024-11-07 15:00:00,1.54,83.27,3.79
2024-11-07 16:00:00,4.62,84.75,5.65
2024-11-07 17:00:00,6.63,78.27,3.67
2024-11-07 18:00:00,2.41,82.01,2.45
2024-11-07 19:00:00,-0.03,84.03,8.97
2024-11-07 20:00:00,5.36,76.9,4.03
2024-11-07 21:00:00,2.84,74.43,7.95
2024-11-07 22:00:00,5.41,74.61,0.0
2024-11-07 23:00:00,6.01,74.6,3.04
2024-11-08 00:00:00,5.09,90.75,4.24
2024-11-08 01:00:00,7.1,88.85,9.15
2024-11-08 02:00:00,7.24,74.21,4.24
2024-11-08 03:00:00,13.36,62.99,2.48
2024-11-08 04:00:00,13.75,75.75,5.88
2024-11-08 05:00:00,11.01,74.88,8.01
2024-11-08 06:00:00,13.11,75.31,4.31
2024-11-08 07:00:00,11.26,70.01,7.0
2024-11-08 08:00:00,11.68,63.58,7.29
2024-11-08 09:00:00,8.59,77.19,8.75
2024-11-08 10:00:00,8.78,76.12,5.94
2024-11-08 11:00:00,9.29,75.76,4.31
2024-11-08 12:00:00,8.73,76.4,7.46
2024-11-08 13:00:00,4.28,79.68,4.5
2024-11-08 14:00:00,5.25,82.68,11.6
2024-11-08 15:00:00,5.27,79.22,3.22
2024-11-08 16:00:00,-0.19,89.91,4.04
2024-11-08 17:00:00,0.33,79.73,5.13
2024-11-08 18:00:00,4.06,83.28,0.0
2024-11-08 19:00:00,1.95,80.82,5.06
2024-11-08 20:00:00,1.41,77.18,8.78
2024-11-08 21:00:00,7.42,81.79,6.47
2024-11-08 22:00:00,2.49,79.87,4.97
2024-11-08 23:00:00,6.04,78.16,0.73
2024-11-09 00:00:00,9.84,70.53,3.84
2024-11-09 01:00:00,9.46,84.34,7.74
2024-11-09 02:00:00,8.94,79.77,3.43
2024-11-09 03:00:00,12.62,73.25,6.5
2024-11-09 04:00:00,13.06,81.02,0.1
2024-11-09 05:00:00,13.93,70.87,7.56
2024-11-09 06:00:00,13.5,74.55,3.84
2024-11-09 07:00:00,7.62,70.18,0.8
2024-11-09 08:00:00,12.45,70.18,9.22
2024-11-09 09:00:00,9.67,67.81,6.86
2024-11-09 10:00:00,12.21,62.77,2.25
2024-11-09 11:00:00,8.48,88.14,1.09
2024-11-09 12:00:00,3.6,82.34,4.11
2024-11-09 13:00:00,5.77,78.39,3.5
2024-11-09 14:00:00,5.13,84.47,5.95
2024-11-09 15:00:00,1.58,90.28,6.27
2024-11-09 16:00:00,3.28,82.48,8.45
2024-11-09 17:00:00,5.84,84.67,1.18
2024-11-09 18:00:00,2.14,93.18,0.0
2024-11-09 19:00:00,3.94,84.7,4.65
2024-11-09 20:00:00,2.75,83.76,0.97
2024-11-09 21:00:00,2.85,84.2,2.83
2024-11-09 22:00:00,4.46,85.43,4.06
2024-11-09 23:00:00,7.69,77.7,0.62
2024-11-10 00:00:00,6.44,78.84,1.43
2024-11-10 01:00:00,10.11,71.17,3.39
2024-11-10 02:00:00,10.01,84.89,7.35
2024-11-10 03:00:00,18.03,63.52,3.56
2024-11-10 04:00:00,10.8,75.35,0.0
2024-11-10 05:00:00,14.28,70.01,8.65
2024-11-10 06:00:00,14.54,75.92,7.16
2024-11-10 07:00:00,13.79,67.97,2.81
2024-11-10 08:00:00,10.75,71.22,7.28
2024-11-10 09:00:00,12.48,74.19,3.59
2024-11-10 10:00:00,12.76,71.1,10.24
2024-11-10 11:00:00,6.81,75.8,3.27
2024-11-10 12:00:00,10.92,75.14,10.91
2024-11-10 13:00:00,5.76,88.75,5.0
2024-11-10 14:00:00,3.74,75.71,3.19
2024-11-10 15:00:00,5.99,77.76,4.63
2024-11-10 16:00:00,3.88,86.28,4.8
2024-11-10 17:00:00,1.62,81.02,6.5
2024-11-10 18:00:00,0.24,91.6,3.1
2024-11-10 19:00:00,1.15,80.88,2.08
2024-11-10 20:00:00,5.35,78.32,0.93
2024-11-10 21:00:00,2.59,76.96,3.71
2024-11-10 22:00:00,4.56,84.12,6.63
2024-11-10 23:00:00,7.5,81.24,7.67
2024-11-11 00:00:00,9.98,69.07,1.34
2024-11-11 01:00:00,7.22,73.97,7.49
2024-11-11 02:00:00,10.78,72.68,3.77
2024-11-11 03:00:00,10.48,76.06,5.5
2024-11-11 04:00:00,11.37,82.04,8.44
2024-11-11 05:00:00,11.15,68.82,2.37
2024-11-11 06:00:00,14.83,63.98,5.02
2024-11-11 07:00:00,9.88,78.33,3.1
2024-11-11 08:00:00,9.38,75.15,7.51
2024-11-11 09:00:00,11.53,74.34,5.67
2024-11-11 10:00:00,10.32,64.4,2.69
2024-11-11 11:00:00,5.45,72.23,7.89
2024-11-11 12:00:00,10.21,72.89,6.46
2024-11-11 13:00:00,6.81,81.13,1.96
2024-11-11 14:00:00,2.89,75.66,7.86
2024-11-11 15:00:00,3.88,80.01,6.67
2024-11-11 16:00:00,5.73,80.48,3.03
2024-11-11 17:00:00,3.31,86.32,4.6
2024-11-11 18:00:00,2.02,86.02,9.93
2024-11-11 19:00:00,3.03,91.57,3.89
2024-11-11 20:00:00,4.1,70.16,8.0
2024-11-11 21:00:00,6.82,80.2,5.97
2024-11-11 22:00:00,7.0,80.84,7.12
2024-11-11 23:00:00,6.09,74.24,0.0
2024-11-12 00:00:00,8.27,75.51,10.03
2024-11-12 01:00:00,10.32,67.83,4.77
2024-11-12 02:00:00,9.43,75.87,1.37
2024-11-12 03:00:00,9.5,77.13,5.63
2024-11-12 04:00:00,8.71,81.29,5.18
2024-11-12 05:00:00,14.71,78.8,5.97
2024-11-12 06:00:00,14.68,74.1,5.17
2024-11-12 07:00:00,14.3,72.68,4.56
2024-11-12 08:00:00,11.66,82.36,3.72
2024-11-12 09:00:00,8.75,79.01,4.35
2024-11-12 10:00:00,6.89,79.89,6.33
2024-11-12 11:00:00,7.47,77.97,3.37
2024-11-12 12:00:00,8.76,68.2,8.03
2024-11-12 13:00:00,4.65,80.51,4.12
2024-11-12 14:00:00,8.84,79.5,8.31
2024-11-12 15:00:00,4.11,78.8,5.67
2024-11-12 16:00:00,7.71,77.95,0.76
2024-11-12 17:00:00,5.29,82.64,5.21
2024-11-12 18:00:00,2.16,81.59,1.9
2024-11-12 19:00:00,5.41,86.51,7.82
2024-11-12 20:00:00,2.57,83.75,6.98
2024-11-12 21:00:00,1.85,85.1,8.17
2024-11-12 22:00:00,2.61,81.78,5.35
2024-11-12 23:00:00,5.2,76.73,4.89
2024-11-13 00:00:00,8.29,80.83,4.42
2024-11-13 01:00:00,8.86,69.08,9.46
2024-11-13 02:00:00,11.5,77.51,6.22
2024-11-13 03:00:00,13.22,73.53,3.05
2024-11-13 04:00:00,11.6,74.42,1.45
2024-11-13 05:00:00,12.13,69.76,8.98
2024-11-13 06:00:00,13.11,59.56,7.93
2024-11-13 07:00:00,10.85,75.36,4.64
2024-11-13 08:00:00,11.47,69.0,11.98
2024-11-13 09:00:00,9.65,72.84,5.52
2024-11-13 10:00:00,12.12,73.49,5.82
2024-11-13 11:00:00,8.94,80.22,6.8
2024-11-13 12:00:00,9.64,67.68,4.23
2024-11-13 13:00:00,9.08,75.11,2.0
2024-11-13 14:00:00,5.5,82.73,1.19
2024-11-13 15:00:00,2.87,78.24,5.48
2024-11-13 16:00:00,5.29,83.28,11.33
2024-11-13 17:00:00,0.62,89.58,3.58
2024-11-13 18:00:00,1.36,83.48,4.13
2024-11-13 19:00:00,3.82,71.68,3.63
2024-11-13 20:00:00,1.3,87.1,1.92
2024-11-13 21:00:00,4.65,83.11,5.5
2024-11-13 22:00:00,8.11,80.0,1.46
2024-11-13 23:00:00,6.33,82.61,5.8
2024-11-14 00:00:00,5.47,77.96,4.74
2024-11-14 01:00:00,8.98,71.58,4.45
2024-11-14 02:00:00,8.68,81.38,7.14
2024-11-14 03:00:00,12.98,69.6,8.22
2024-11-14 04:00:00,13.74,66.92,6.06
2024-11-14 05:00:00,9.97,77.54,6.79
2024-11-14 06:00:00,9.92,74.14,3.53
2024-11-14 07:00:00,12.64,72.92,3.44
2024-11-14 08:00:00,13.01,73.46,3.34
2024-11-14 09:00:00,11.9,76.12,8.53
2024-11-14 10:00:00,12.34,76.44,0.0
2024-11-14 11:00:00,6.27,89.53,6.59
2024-11-14 12:00:00,6.47,76.26,3.3
2024-11-14 13:00:00,9.0,73.84,4.82
2024-11-14 14:00:00,4.26,80.26,6.94
2024-11-14 15:00:00,4.16,79.17,3.75
2024-11-14 16:00:00,2.19,78.35,5.81
2024-11-14 17:00:00,2.21,82.54,8.47
2024-11-14 18:00:00,1.08,79.6,7.66
2024-11-14 19:00:00,4.14,74.58,1.85
2024-11-14 20:00:00,3.86,79.87,3.66
2024-11-14 21:00:00,3.96,70.91,8.59
2024-11-14 22:00:00,8.95,74.78,4.22
2024-11-14 23:00:00,7.18,75.18,3.54
2024-11-15 00:00:00,5.27,84.37,4.76
2024-11-15 01:00:00,10.95,77.51,2.05
2024-11-15 02:00:00,12.18,77.13,6.73
2024-11-15 03:00:00,10.44,75.82,2.54
2024-11-15 04:00:00,12.53,65.08,8.41
2024-11-15 05:00:00,15.52,74.92,1.6
2024-11-15 06:00:00,14.28,76.25,4.54
2024-11-15 07:00:00,17.13,56.9,11.79
2024-11-15 08:00:00,12.81,66.74,6.78
2024-11-15 09:00:00,12.75,70.94,3.93
2024-11-15 10:00:00,12.24,74.33,2.88
2024-11-15 11:00:00,9.44,70.47,0.48
2024-11-15 12:00:00,11.72,76.54,1.99
2024-11-15 13:00:00,10.13,76.28,0.0
2024-11-15 14:00:00,5.17,86.83,7.88
2024-11-15 15:00:00,5.15,87.59,6.42
2024-11-15 16:00:00,4.46,75.02,4.22
2024-11-15 17:00:00,1.99,83.68,0.0
2024-11-15 18:00:00,3.68,83.03,3.92
2024-11-15 19:00:00,2.93,92.91,5.8
2024-11-15 20:00:00,4.69,74.32,2.38
2024-11-15 21:00:00,2.29,75.43,2.42
2024-11-15 22:00:00,3.25,78.5,7.65
2024-11-15 23:00:00,4.65,81.92,8.24
2024-11-16 00:00:00,4.28,77.5,7.61
2024-11-16 01:00:00,9.96,87.37,3.12
2024-11-16 02:00:00,12.51,75.03,7.15
2024-11-16 03:00:00,14.31,67.06,0.0
2024-11-16 04:00:00,10.67,75.79,6.25
2024-11-16 05:00:00,16.95,69.05,3.22
2024-11-16 06:00:00,15.6,66.25,4.99
2024-11-16 07:00:00,15.09,62.15,6.9
2024-11-16 08:00:00,7.13,78.1,4.98
2024-11-16 09:00:00,12.01,75.91,5.02
2024-11-16 10:00:00,9.69,74.31,2.65
2024-11-16 11:00:00,6.23,77.41,13.03
2024-11-16 12:00:00,8.2,79.52,8.33
2024-11-16 13:00:00,5.84,80.72,2.98
2024-11-16 14:00:00,2.61,75.61,6.37
2024-11-16 15:00:00,5.22,73.59,2.6
2024-11-16 16:00:00,3.66,78.25,6.85
2024-11-16 17:00:00,1.75,70.67,3.98
2024-11-16 18:00:00,2.05,74.61,8.04
2024-11-16 19:00:00,2.01,75.0,0.0
2024-11-16 20:00:00,3.9,85.91,5.64
2024-11-16 21:00:00,3.19,80.67,8.14
2024-11-16 22:00:00,5.3,76.63,6.2
2024-11-16 23:00:00,7.08,86.86,5.61
2024-11-17 00:00:00,10.69,74.83,2.72
2024-11-17 01:00:00,11.57,71.41,3.68
2024-11-17 02:00:00,15.54,65.9,7.65
2024-11-17 03:00:00,11.43,75.77,3.74
2024-11-17 04:00:00,9.96,78.61,0.39
2024-11-17 05:00:00,12.17,69.33,4.25
2024-11-17 06:00:00,15.95,58.76,8.09
2024-11-17 07:00:00,13.39,76.65,0.0
2024-11-17 08:00:00,10.93,70.82,7.67
2024-11-17 09:00:00,12.46,61.34,3.34
2024-11-17 10:00:00,9.72,78.59,4.03
2024-11-17 11:00:00,6.15,83.47,3.32
2024-11-17 12:00:00,7.27,74.28,7.17
2024-11-17 13:00:00,8.0,76.41,6.25
2024-11-17 14:00:00,5.14,82.59,2.99
2024-11-17 15:00:00,6.62,74.62,2.68
2024-11-17 16:00:00,2.63,82.89,6.3
2024-11-17 17:00:00,4.69,86.34,4.54
2024-11-17 18:00:00,1.52,86.26,6.0
2024-11-17 19:00:00,4.14,79.1,4.95
2024-11-17 20:00:00,2.67,86.94,2.33
2024-11-17 21:00:00,4.53,80.49,5.96
2024-11-17 22:00:00,4.14,82.04,1.42
2024-11-17 23:00:00,6.7,74.11,1.95
2024-11-18 00:00:00,5.51,74.75,8.08
2024-11-18 01:00:00,7.18,70.52,4.17
2024-11-18 02:00:00,8.66,88.03,5.99
2024-11-18 03:00:00,12.08,59.94,2.44
2024-11-18 04:00:00,13.24,74.65,3.88
2024-11-18 05:00:00,13.97,62.24,3.91
2024-11-18 06:00:00,10.87,71.26,3.72
2024-11-18 07:00:00,12.18,64.31,11.11
2024-11-18 08:00:00,12.2,74.18,3.33
2024-11-18 09:00:00,13.14,61.92,4.06
2024-11-18 10:00:00,8.54,69.37,8.35
2024-11-18 11:00:00,9.9,72.46,0.73
2024-11-18 12:00:00,6.48,81.35,3.71
2024-11-18 13:00:00,5.72,83.64,1.66
2024-11-18 14:00:00,7.53,82.32,13.03
2024-11-18 15:00:00,4.34,83.61,5.22
2024-11-18 16:00:00,1.95,82.88,5.96
2024-11-18 17:00:00,3.07,85.34,3.99
2024-11-18 18:00:00,4.83,75.43,4.31
2024-11-18 19:00:00,4.15,72.43,7.09
2024-11-18 20:00:00,6.28,72.66,7.26
2024-11-18 21:00:00,3.82,83.91,7.54
2024-11-18 22:00:00,7.77,78.03,4.94
2024-11-18 23:00:00,5.06,74.91,3.73
2024-11-19 00:00:00,6.86,80.79,2.1
2024-11-19 01:00:00,8.15,77.0,6.98
2024-11-19 02:00:00,11.24,78.15,3.69
2024-11-19 03:00:00,15.05,65.83,5.66
2024-11-19 04:00:00,10.96,79.03,5.23
2024-11-19 05:00:00,14.6,77.9,6.0
2024-11-19 06:00:00,13.18,78.41,4.01
2024-11-19 07:00:00,13.6,76.97,12.2
2024-11-19 08:00:00,13.1,73.12,0.0
2024-11-19 09:00:00,12.35,68.36,0.04
2024-11-19 10:00:00,10.17,72.27,1.49
2024-11-19 11:00:00,10.62,76.47,1.52
2024-11-19 12:00:00,7.34,81.88,4.14
2024-11-19 13:00:00,6.1,80.51,4.96
2024-11-19 14:00:00,8.02,77.77,5.03
2024-11-19 15:00:00,6.95,83.99,6.65
2024-11-19 16:00:00,2.89,71.61,2.76
2024-11-19 17:00:00,4.29,78.94,7.22
2024-11-19 18:00:00,7.34,83.76,4.52
2024-11-19 19:00:00,5.02,85.31,1.63
2024-11-19 20:00:00,4.54,83.01,13.39
2024-11-19 21:00:00,2.95,88.11,0.0
2024-11-19 22:00:00,8.97,88.85,0.0
2024-11-19 23:00:00,5.36,77.48,3.32
2024-11-20 00:00:00,14.2,78.56,2.49
2024-11-20 01:00:00,12.02,69.41,6.52
2024-11-20 02:00:00,11.26,80.91,4.76
2024-11-20 03:00:00,14.02,67.64,6.13
2024-11-20 04:00:00,16.22,74.44,7.56
2024-11-20 05:00:00,14.26,78.97,0.0
2024-11-20 06:00:00,12.87,80.87,1.97
2024-11-20 07:00:00,14.15,74.34,8.2
2024-11-20 08:00:00,11.9,76.94,1.64
2024-11-20 09:00:00,10.2,70.86,6.9
2024-11-20 10:00:00,10.89,65.81,0.59
2024-11-20 11:00:00,10.98,78.2,4.13
2024-11-20 12:00:00,7.57,77.79,5.91
2024-11-20 13:00:00,4.66,78.76,5.86
2024-11-20 14:00:00,8.07,82.8,4.83
2024-11-20 15:00:00,4.16,75.56,0.0
2024-11-20 16:00:00,7.0,86.09,5.65
2024-11-20 17:00:00,1.9,78.16,8.43
2024-11-20 18:00:00,4.19,80.61,11.23
2024-11-20 19:00:00,3.65,73.25,6.84
2024-11-20 20:00:00,3.83,73.13,5.69
2024-11-20 21:00:00,5.09,89.21,6.76
2024-11-20 22:00:00,5.3,87.28,2.8
2024-11-20 23:00:00,8.4,74.03,10.35
2024-11-21 00:00:00,6.54,72.19,5.93
2024-11-21 01:00:00,10.66,74.74,1.18
2024-11-21 02:00:00,11.68,68.81,5.73
2024-11-21 03:00:00,11.22,68.66,0.0
2024-11-21 04:00:00,14.79,78.97,4.39
2024-11-21 05:00:00,12.26,68.65,7.63
2024-11-21 06:00:00,14.13,71.79,9.55
2024-11-21 07:00:00,17.1,70.74,2.31
2024-11-21 08:00:00,10.54,71.79,0.0
2024-11-21 09:00:00,10.45,76.52,2.5
2024-11-21 10:00:00,11.81,73.85,8.82
2024-11-21 11:00:00,10.57,83.81,9.44
2024-11-21 12:00:00,4.42,85.49,3.74
2024-11-21 13:00:00,5.39,81.4,7.59
2024-11-21 14:00:00,11.85,69.01,11.47
2024-11-21 15:00:00,6.57,72.53,0.4
2024-11-21 16:00:00,4.67,82.22,6.92
2024-11-21 17:00:00,1.27,93.75,2.86
2024-11-21 18:00:00,2.84,92.92,3.08
2024-11-21 19:00:00,3.47,77.3,8.36
2024-11-21 20:00:00,6.9,83.38,4.9
2024-11-21 21:00:00,6.3,79.63,5.48
2024-11-21 22:00:00,9.09,80.0,2.97
2024-11-21 23:00:00,9.01,76.27,2.4
2024-11-22 00:00:00,8.0,72.09,6.93
2024-11-22 01:00:00,14.76,59.63,6.12
2024-11-22 02:00:00,10.29,74.68,4.48
2024-11-22 03:00:00,16.65,69.0,6.49
2024-11-22 04:00:00,16.11,70.46,7.27
2024-11-22 05:00:00,14.38,74.4,11.55
2024-11-22 06:00:00,13.53,71.22,0.0
2024-11-22 07:00:00,14.54,66.54,9.54
2024-11-22 08:00:00,16.32,63.62,1.87
2024-11-22 09:00:00,14.42,74.83,2.12
2024-11-22 10:00:00,10.23,71.02,1.61
2024-11-22 11:00:00,11.06,67.15,5.42
2024-11-22 12:00:00,11.03,73.98,5.11
2024-11-22 13:00:00,8.59,78.93,6.91
2024-11-22 14:00:00,7.2,68.57,6.33
2024-11-22 15:00:00,6.82,77.94,3.58
2024-11-22 16:00:00,3.06,77.08,3.99
2024-11-22 17:00:00,3.83,76.35,5.8
2024-11-22 18:00:00,8.45,80.54,5.28
2024-11-22 19:00:00,2.81,82.0,4.41
2024-11-22 20:00:00,2.16,82.82,5.67
2024-11-22 21:00:00,8.47,74.72,6.13
2024-11-22 22:00:00,6.31,80.78,6.44
2024-11-22 23:00:00,8.16,76.49,8.67
2024-11-23 00:00:00,6.65,74.97,5.63
2024-11-23 01:00:00,11.3,75.04,7.32
2024-11-23 02:00:00,13.49,73.28,5.4
2024-11-23 03:00:00,9.21,71.8,11.86
2024-11-23 04:00:00,14.27,68.83,2.31
2024-11-23 05:00:00,11.02,71.3,4.67
2024-11-23 06:00:00,18.49,65.71,2.69
2024-11-23 07:00:00,16.0,77.78,4.58
2024-11-23 08:00:00,12.74,73.13,7.72
2024-11-23 09:00:00,12.73,79.87,1.04
2024-11-23 10:00:00,10.69,76.16,1.96
2024-11-23 11:00:00,12.21,64.07,13.54
2024-11-23 12:00:00,5.56,82.72,7.55
2024-11-23 13:00:00,5.4,86.17,5.67
2024-11-23 14:00:00,9.17,78.18,3.41
2024-11-23 15:00:00,5.06,76.92,0.84
2024-11-23 16:00:00,6.45,74.43,5.58
2024-11-23 17:00:00,2.29,85.91,2.16
2024-11-23 18:00:00,0.35,80.73,6.45
2024-11-23 19:00:00,2.32,84.62,9.58
2024-11-23 20:00:00,5.3,82.03,6.43
2024-11-23 21:00:00,2.68,87.84,7.32
2024-11-23 22:00:00,6.24,80.8,3.1
2024-11-23 23:00:00,8.23,79.82,7.98
2024-11-24 00:00:00,8.52,71.67,4.93
2024-11-24 01:00:00,9.86,88.58,1.43
2024-11-24 02:00:00,11.81,75.21,7.32
2024-11-24 03:00:00,12.44,70.53,6.95
2024-11-24 04:00:00,15.52,73.71,0.0
2024-11-24 05:00:00,11.79,75.3,4.22
2024-11-24 06:00:00,15.78,75.55,7.25
2024-11-24 07:00:00,12.82,72.76,6.27
2024-11-24 08:00:00,13.96,62.55,5.9
2024-11-24 09:00:00,6.73,79.98,3.36
2024-11-24 10:00:00,13.52,74.87,2.9
2024-11-24 11:00:00,11.91,67.25,6.93
2024-11-24 12:00:00,13.45,63.5,3.7
2024-11-24 13:00:00,6.36,88.06,2.32
2024-11-24 14:00:00,6.14,79.15,5.24
2024-11-24 15:00:00,11.51,69.21,10.29
2024-11-24 16:00:00,5.03,77.17,4.59
2024-11-24 17:00:00,5.54,75.73,6.01
2024-11-24 18:00:00,5.18,81.44,3.63
2024-11-24 19:00:00,3.42,80.18,2.98
2024-11-24 20:00:00,3.49,82.4,5.36
2024-11-24 21:00:00,5.76,71.93,9.13
2024-11-24 22:00:00,4.58,79.8,0.62
2024-11-24 23:00:00,9.1,70.24,7.65
2024-11-25 00:00:00,9.15,68.82,3.6
2024-11-25 01:00:00,13.07,76.35,3.81
2024-11-25 02:00:00,14.79,70.51,7.77
2024-11-25 03:00:00,13.87,68.85,4.77
2024-11-25 04:00:00,15.31,66.29,6.56
2024-11-25 05:00:00,14.29,77.82,3.98
2024-11-25 06:00:00,18.06,62.51,4.41
2024-11-25 07:00:00,17.09,67.75,5.26
2024-11-25 08:00:00,15.35,70.22,3.51
2024-11-25 09:00:00,10.37,76.56,7.81
2024-11-25 10:00:00,7.95,71.47,2.76
2024-11-25 11:00:00,8.08,80.82,7.91
2024-11-25 12:00:00,10.69,79.13,2.8
2024-11-25 13:00:00,5.48,76.03,6.86
2024-11-25 14:00:00,6.57,81.45,7.16
2024-11-25 15:00:00,6.68,81.1,3.35
2024-11-25 16:00:00,6.41,80.8,3.05
2024-11-25 17:00:00,0.14,87.7,0.0
2024-11-25 18:00:00,6.25,78.36,3.21
2024-11-25 19:00:00,1.8,89.2,12.34
2024-11-25 20:00:00,4.64,79.56,2.74
2024-11-25 21:00:00,3.71,75.45,6.77
2024-11-25 22:00:00,8.26,76.85,7.94
2024-11-25 23:00:00,6.23,80.75,7.71
2024-11-26 00:00:00,12.42,72.23,6.87
2024-11-26 01:00:00,11.63,74.75,11.7
2024-11-26 02:00:00,9.54,78.44,4.5
2024-11-26 03:00:00,16.25,75.39,1.14
2024-11-26 04:00:00,12.56,65.94,8.89
2024-11-26 05:00:00,13.03,81.2,6.23
2024-11-26 06:00:00,16.87,74.41,4.62
2024-11-26 07:00:00,14.92,80.94,7.87
2024-11-26 08:00:00,16.56,61.37,7.09
2024-11-26 09:00:00,10.31,66.17,14.58
2024-11-26 10:00:00,12.48,77.52,9.75
2024-11-26 11:00:00,10.84,74.07,8.2
2024-11-26 12:00:00,7.76,77.99,7.48
2024-11-26 13:00:00,5.7,81.94,7.53
2024-11-26 14:00:00,6.18,80.0,8.49
2024-11-26 15:00:00,7.65,86.12,3.57
2024-11-26 16:00:00,6.43,78.62,0.03
2024-11-26 17:00:00,8.14,79.21,6.7
2024-11-26 18:00:00,4.59,76.66,1.96
2024-11-26 19:00:00,4.21,77.54,6.18
2024-11-26 20:00:00,5.62,75.5,5.18
2024-11-26 21:00:00,7.7,85.76,4.39
2024-11-26 22:00:00,5.83,78.03,8.84
2024-11-26 23:00:00,7.46,73.73,7.09
2024-11-27 00:00:00,9.95,74.49,1.79
2024-11-27 01:00:00,10.09,72.79,5.59
2024-11-27 02:00:00,9.41,71.56,7.63
2024-11-27 03:00:00,13.47,80.14,8.59
2024-11-27 04:00:00,12.62,74.03,3.17
2024-11-27 05:00:00,12.87,75.36,3.22
2024-11-27 06:00:00,16.37,66.37,11.53
2024-11-27 07:00:00,17.0,67.83,4.91
2024-11-27 08:00:00,13.84,71.05,0.25
2024-11-27 09:00:00,15.52,64.88,4.71
2024-11-27 10:00:00,13.25,76.07,2.6
2024-11-27 11:00:00,13.88,75.12,5.94
2024-11-27 12:00:00,8.6,78.02,6.43
2024-11-27 13:00:00,9.39,76.31,0.0
2024-11-27 14:00:00,5.67,80.87,7.61
2024-11-27 15:00:00,4.4,76.92,11.15
2024-11-27 16:00:00,4.32,80.86,10.19
2024-11-27 17:00:00,4.34,88.89,11.34
2024-11-27 18:00:00,4.0,77.32,4.58
2024-11-27 19:00:00,4.13,80.32,9.11
2024-11-27 20:00:00,5.57,83.23,6.36
2024-11-27 21:00:00,7.05,82.36,3.95
2024-11-27 22:00:00,4.52,94.85,3.9
2024-11-27 23:00:00,6.79,71.01,3.97
2024-11-28 00:00:00,8.61,68.59,4.76
2024-11-28 01:00:00,13.82,74.25,6.92
2024-11-28 02:00:00,14.31,74.24,10.39
2024-11-28 03:00:00,15.57,60.25,10.32
2024-11-28 04:00:00,14.69,69.39,4.79
2024-11-28 05:00:00,16.97,68.28,8.16
2024-11-28 06:00:00,11.99,65.32,6.95
2024-11-28 07:00:00,13.31,73.35,1.96
2024-11-28 08:00:00,14.4,61.01,6.14
2024-11-28 09:00:00,11.59,73.39,6.33
2024-11-28 10:00:00,12.4,61.61,11.83
2024-11-28 11:00:00,11.29,75.14,1.03
2024-11-28 12:00:00,11.25,80.87,6.4
2024-11-28 13:00:00,6.39,76.01,10.51
2024-11-28 14:00:00,7.17,78.88,5.67
2024-11-28 15:00:00,7.87,80.57,4.32
2024-11-28 16:00:00,5.57,73.24,1.83
2024-11-28 17:00:00,5.76,74.86,7.43
2024-11-28 18:00:00,0.32,81.06,7.13
2024-11-28 19:00:00,5.62,84.57,5.47
2024-11-28 20:00:00,7.62,78.25,4.92
2024-11-28 21:00:00,5.32,82.76,8.52
2024-11-28 22:00:00,7.09,87.34,1.85
2024-11-28 23:00:00,6.41,83.85,0.73
2024-11-29 00:00:00,8.08,85.52,1.25
2024-11-29 01:00:00,11.75,68.94,7.22
2024-11-29 02:00:00,13.34,73.97,0.92
2024-11-29 03:00:00,12.94,72.61,6.46
2024-11-29 04:00:00,16.87,65.65,2.53
2024-11-29 05:00:00,12.07,75.27,8.9
2024-11-29 06:00:00,18.52,64.96,3.03
2024-11-29 07:00:00,17.87,66.26,7.62
2024-11-29 08:00:00,16.56,71.43,5.1
2024-11-29 09:00:00,13.53,63.68,1.64
2024-11-29 10:00:00,14.49,61.12,1.95
2024-11-29 11:00:00,9.45,64.31,7.37
2024-11-29 12:00:00,8.98,74.16,6.89
2024-11-29 13:00:00,8.01,78.12,10.63
2024-11-29 14:00:00,6.88,82.49,4.83
2024-11-29 15:00:00,7.9,75.69,6.67
2024-11-29 16:00:00,4.36,82.71,2.32
2024-11-29 17:00:00,1.91,82.24,10.79
2024-11-29 18:00:00,4.81,91.62,5.03
2024-11-29 19:00:00,4.86,75.72,12.78
2024-11-29 20:00:00,7.44,78.58,2.66
2024-11-29 21:00:00,5.77,79.93,8.78
2024-11-29 22:00:00,7.74,62.86,3.59
2024-11-29 23:00:00,11.08,73.99,1.55
2024-11-30 00:00:00,8.86,72.46,8.62
2024-11-30 01:00:00,9.61,70.82,4.66
2024-11-30 02:00:00,15.13,69.97,8.84
2024-11-30 03:00:00,16.01,69.95,5.88
2024-11-30 04:00:00,13.96,64.05,8.47
2024-11-30 05:00:00,13.93,64.72,4.73
2024-11-30 06:00:00,14.61,73.37,0.0
2024-11-30 07:00:00,13.07,69.79,6.39
2024-11-30 08:00:00,11.63,78.34,8.18
2024-11-30 09:00:00,13.05,64.11,4.55
